iter	Passed	Remaining
7658	1082582	330895
7659	1082728	330755
7660	1082851	330608
7661	1082983	330463
7662	1083105	330316
7663	1083243	330174
7664	1083356	330024
7665	1083499	329883
7666	1083775	329783
7667	1083967	329657
7668	1084096	329512
7669	1084222	329366
7670	1084400	329236
7671	1084528	329090
7672	1084670	328949
7673	1084777	328797
7674	1084908	328653
7675	1085035	328507
7676	1085177	328366
7677	1085290	328216
7678	1085436	328076
7679	1085551	327927
7680	1085702	327788
7681	1085822	327640
7682	1085968	327500
7683	1086087	327352
7684	1086243	327215
7685	1086378	327072
7686	1086516	326930
7687	1086636	326782
7688	1086778	326641
7689	1086889	326490
7690	1087033	326350
7691	1087153	326202
7692	1087293	326060
7693	1087418	325914
7694	1087557	325772
7695	1087665	325621
7696	1087803	325479
7697	1087931	325333
7698	1088121	325207
7699	1088231	325056
7700	1088375	324915
7701	1088495	324768
7702	1088622	324622
7703	1088748	324476
7704	1088889	324335
7705	1089015	324189
7706	1089152	324046
7707	1089275	323899
7708	1089417	323758
7709	1089545	323613
7710	1089678	323469
7711	1089791	323319
7712	1089961	323187
7713	1090212	323078
7714	1090376	322943
7715	1090521	322803
7716	1090642	322655
7717	1090780	322513
7718	1090895	322364
7719	1091080	322236
7720	1091189	322085
7721	1091312	321938
7722	1091441	321793
7723	1091587	321653
7724	1091709	321506
7725	1091841	321362
7726	1091966	321216
7727	1092101	321073
7728	1092215	320923
7729	1092370	320786
7730	1092493	320639
7731	1092622	320494
7732	1092759	320352
7733	1092947	320224
7734	1093065	320076
7735	1093199	319933
7736	1093323	319787
7737	1093458	319643
7738	1093568	319493
7739	1093690	319346
7740	1093802	319196
7741	1093936	319053
7742	1094059	318906
7743	1094194	318763
7744	1094323	318618
7745	1094470	318478
7746	1094593	318332
7747	1094786	318205
7748	1094903	318057
7749	1095037	317914
7750	1095162	317768
7751	1095297	317624
7752	1095416	317477
7753	1095563	317337
7754	1095669	317186
7755	1095814	317045
7756	1095933	316898
7757	1096055	316751
7758	1096184	316606
7759	1096324	316464
7760	1096433	316314
7761	1096622	316186
7762	1096748	316040
7763	1096885	315898
7764	1097013	315753
7765	1097164	315614
7766	1097278	315465
7767	1097419	315324
7768	1097546	315179
7769	1097689	315038
7770	1097809	314890
7771	1097951	314749
7772	1098063	314600
7773	1098191	314455
7774	1098307	314306
7775	1098491	314177
7776	1098623	314033
7777	1098771	313894
7778	1098884	313744
7779	1099017	313601
7780	1099147	313456
7781	1099295	313317
7782	1099408	313168
7783	1099555	313028
7784	1099669	312879
7785	1099809	312738
7786	1099936	312592
7787	1100071	312449
7788	1100198	312304
7789	1100400	312180
7790	1100528	312035
7791	1100663	311892
7792	1100776	311743
7793	1100904	311597
7794	1101020	311449
7795	1101174	311311
7796	1101294	311164
7797	1101429	311021
7798	1101559	310877
7799	1101697	310735
7800	1101815	310587
7801	1101951	310444
7802	1102063	310295
7803	1102255	310168
7804	1102368	310019
7805	1102506	309877
7806	1102637	309732
7807	1102784	309593
7808	1102898	309444
7809	1103016	309296
7810	1103143	309151
7811	1103284	309010
7812	1103399	308861
7813	1103532	308717
7814	1103643	308568
7815	1103777	308425
7816	1103907	308280
7817	1104080	308148
7818	1104199	308000
7819	1104348	307861
7820	1104479	307717
7821	1104784	307622
7822	1104924	307480
7823	1105059	307337
7824	1105176	307189
7825	1105301	307043
7826	1105425	306898
7827	1105561	306755
7828	1105683	306608
7829	1105838	306471
7830	1105928	306315
7831	1106018	306160
7832	1106207	306032
7833	1106321	305883
7834	1106484	305748
7835	1106594	305598
7836	1106733	305456
7837	1106858	305311
7838	1107008	305172
7839	1107124	305024
7840	1107260	304881
7841	1107384	304735
7842	1107529	304595
7843	1107641	304446
7844	1107777	304303
7845	1107905	304158
7846	1108074	304024
7847	1108194	303877
7848	1108331	303735
7849	1108451	303588
7850	1108584	303445
7851	1108702	303297
7852	1108848	303157
7853	1108978	303013
7854	1109127	302874
7855	1109252	302728
7856	1109394	302587
7857	1109515	302441
7858	1109658	302300
7859	1109782	302154
7860	1109948	302020
7861	1110078	301875
7862	1110199	301729
7863	1110325	301583
7864	1110463	301441
7865	1110577	301293
7866	1110704	301148
7867	1110817	300999
7868	1110941	300853
7869	1111053	300704
7870	1111193	300563
7871	1111319	300417
7872	1111459	300276
7873	1111579	300129
7874	1111746	299995
7875	1111881	299852
7876	1112020	299710
7877	1112135	299562
7878	1112284	299423
7879	1112397	299274
7880	1112519	299128
7881	1112631	298979
7882	1112769	298837
7883	1112896	298692
7884	1113028	298548
7885	1113147	298401
7886	1113278	298257
7887	1113402	298111
7888	1113668	298004
7889	1113784	297856
7890	1113929	297715
7891	1114042	297567
7892	1114212	297433
7893	1114329	297286
7894	1114474	297146
7895	1114589	296998
7896	1114726	296855
7897	1114859	296712
7898	1114999	296570
7899	1115116	296423
7900	1115268	296285
7901	1115392	296139
7902	1115576	296009
7903	1115697	295863
7904	1115828	295719
7905	1115963	295576
7906	1116115	295438
7907	1116227	295289
7908	1116352	295143
7909	1116470	294996
7910	1116609	294855
7911	1116714	294704
7912	1116849	294561
7913	1116959	294411
7914	1117078	294265
7915	1117201	294119
7916	1117370	293985
7917	1117539	293851
7918	1117675	293709
7919	1117795	293562
7920	1117932	293420
7921	1118062	293276
7922	1118197	293133
7923	1118316	292986
7924	1118455	292844
7925	1118570	292696
7926	1118707	292554
7927	1118823	292406
7928	1118973	292268
7929	1119088	292120
7930	1119267	291988
7931	1119394	291844
7932	1119521	291699
7933	1119644	291553
7934	1119783	291411
7935	1119917	291268
7936	1120056	291127
7937	1120174	290980
7938	1120314	290838
7939	1120431	290691
7940	1120568	290549
7941	1120683	290401
7942	1120809	290256
7943	1120923	290108
7944	1121092	289974
7945	1121225	289830
7946	1121377	289692
7947	1121500	289546
7948	1121649	289407
7949	1121758	289258
7950	1121899	289117
7951	1122007	288967
7952	1122126	288820
7953	1122252	288675
7954	1122382	288531
7955	1122509	288387
7956	1122646	288245
7957	1122755	288095
7958	1122926	287962
7959	1123061	287819
7960	1123205	287679
7961	1123322	287532
7962	1123454	287388
7963	1123577	287243
7964	1123729	287104
7965	1123843	286956
7966	1123987	286816
7967	1124111	286671
7968	1124255	286530
7969	1124368	286382
7970	1124501	286239
7971	1124633	286095
7972	1124832	285969
7973	1124954	285823
7974	1125101	285684
7975	1125219	285537
7976	1125371	285398
7977	1125604	285280
7978	1125837	285163
7979	1125968	285019
7980	1126108	284878
7981	1126220	284729
7982	1126353	284586
7983	1126476	284441
7984	1126606	284296
7985	1126771	284162
7986	1126912	284020
7987	1127026	283873
7988	1127160	283730
7989	1127278	283583
7990	1127399	283437
7991	1127518	283290
7992	1127663	283150
7993	1127777	283002
7994	1127914	282860
7995	1128029	282712
7996	1128150	282566
7997	1128273	282421
7998	1128451	282289
7999	1128579	282144
8000	1128726	282005
8001	1128842	281857
8002	1128980	281716
8003	1129101	281570
8004	1129240	281428
8005	1129350	281279
8006	1129488	281137
8007	1129617	280993
8008	1129756	280852
8009	1129883	280707
8010	1130029	280567
8011	1130156	280423
8012	1130344	280293
8013	1130476	280150
8014	1130623	280010
8015	1130743	279864
8016	1130888	279724
8017	1130995	279575
8018	1131131	279432
8019	1131253	279287
8020	1131403	279148
8021	1131516	279000
8022	1131650	278857
8023	1131767	278710
8024	1131920	278572
8025	1132032	278424
8026	1132168	278281
8027	1132323	278144
8028	1132465	278003
8029	1132588	277858
8030	1132731	277717
8031	1132859	277573
8032	1133000	277432
8033	1133115	277284
8034	1133243	277140
8035	1133368	276995
8036	1133513	276855
8037	1133632	276708
8038	1133769	276567
8039	1133889	276420
8040	1134072	276289
8041	1134197	276145
8042	1134338	276003
8043	1134453	275856
8044	1134579	275711
8045	1134699	275565
8046	1134829	275422
8047	1134958	275278
8048	1135107	275139
8049	1135222	274991
8050	1135351	274847
8051	1135467	274700
8052	1135603	274558
8053	1135725	274412
8054	1135922	274285
8055	1136044	274139
8056	1136194	274000
8057	1136316	273855
8058	1136464	273716
8059	1136584	273570
8060	1136718	273427
8061	1136837	273280
8062	1136986	273141
8063	1137110	272996
8064	1137264	272858
8065	1137367	272708
8066	1137498	272565
8067	1137627	272421
8068	1137813	272291
8069	1137940	272146
8070	1138078	272005
8071	1138195	271858
8072	1138328	271715
8073	1138459	271572
8074	1138602	271431
8075	1138718	271284
8076	1138874	271147
8077	1138991	271000
8078	1139126	270857
8079	1139237	270709
8080	1139371	270567
8081	1139492	270421
8082	1139651	270284
8083	1139790	270143
8084	1139934	270003
8085	1140043	269854
8086	1140196	269716
8087	1140309	269568
8088	1140439	269425
8089	1140558	269278
8090	1140703	269138
8091	1140819	268992
8092	1140953	268849
8093	1141074	268703
8094	1141219	268563
8095	1141346	268419
8096	1141530	268288
8097	1141648	268142
8098	1141781	267999
8099	1141891	267851
8100	1142017	267706
8101	1142139	267561
8102	1142274	267418
8103	1142392	267272
8104	1142526	267129
8105	1142649	266984
8106	1142779	266841
8107	1142899	266695
8108	1143038	266553
8109	1143162	266408
8110	1143330	266274
8111	1143472	266133
8112	1143612	265992
8113	1143733	265846
8114	1143864	265703
8115	1143977	265556
8116	1144106	265412
8117	1144220	265265
8118	1144358	265123
8119	1144518	264987
8120	1144652	264844
8121	1144794	264703
8122	1144969	264570
8123	1145107	264429
8124	1145246	264287
8125	1145384	264145
8126	1145526	264005
8127	1145638	263857
8128	1145818	263725
8129	1145941	263580
8130	1146074	263437
8131	1146195	263292
8132	1146321	263147
8133	1146580	263033
8134	1146773	262905
8135	1146910	262763
8136	1147034	262618
8137	1147163	262474
8138	1147283	262328
8139	1147420	262186
8140	1147541	262041
8141	1147705	261905
8142	1147851	261765
8143	1147988	261624
8144	1148098	261476
8145	1148232	261333
8146	1148358	261189
8147	1148502	261048
8148	1148618	260902
8149	1148763	260762
8150	1148890	260618
8151	1149037	260478
8152	1149153	260331
8153	1149304	260193
8154	1149411	260044
8155	1149561	259905
8156	1149705	259765
8157	1149846	259624
8158	1149962	259478
8159	1150092	259334
8160	1150216	259189
8161	1150382	259054
8162	1150499	258908
8163	1150629	258764
8164	1150742	258617
8165	1150879	258475
8166	1150992	258328
8167	1151121	258184
8168	1151254	258042
8169	1151431	257909
8170	1151562	257766
8171	1151700	257624
8172	1151815	257477
8173	1151971	257340
8174	1152090	257194
8175	1152226	257052
8176	1152336	256904
8177	1152476	256763
8178	1152599	256618
8179	1152742	256478
8180	1152857	256331
8181	1152988	256188
8182	1153121	256045
8183	1153304	255914
8184	1153433	255770
8185	1153564	255627
8186	1153676	255480
8187	1153799	255335
8188	1153912	255188
8189	1154037	255043
8190	1154159	254898
8191	1154272	254751
8192	1154410	254609
8193	1154539	254466
8194	1154653	254319
8195	1154798	254179
8196	1154918	254034
8197	1155099	253902
8198	1155218	253756
8199	1155342	253611
8200	1155481	253470
8201	1155617	253328
8202	1155745	253184
8203	1155884	253043
8204	1155999	252896
8205	1156142	252756
8206	1156269	252612
8207	1156418	252473
8208	1156523	252324
8209	1156664	252183
8210	1156778	252037
8211	1156922	251897
8212	1157073	251758
8213	1157203	251614
8214	1157311	251467
8215	1157452	251326
8216	1157568	251179
8217	1157694	251035
8218	1157819	250891
8219	1157957	250749
8220	1158073	250603
8221	1158222	250464
8222	1158348	250320
8223	1158496	250181
8224	1158627	250038
8225	1158794	249902
8226	1158934	249761
8227	1159073	249620
8228	1159186	249473
8229	1159325	249332
8230	1159445	249187
8231	1159576	249044
8232	1159691	248897
8233	1159815	248753
8234	1159934	248607
8235	1160068	248465
8236	1160189	248320
8237	1160340	248181
8238	1160449	248033
8239	1160624	247900
8240	1160745	247755
8241	1160887	247614
8242	1160996	247467
8243	1161121	247322
8244	1161243	247178
8245	1161387	247037
8246	1161499	246890
8247	1161645	246751
8248	1161749	246602
8249	1161886	246460
8250	1162002	246314
8251	1162136	246172
8252	1162263	246028
8253	1162432	245893
8254	1162566	245751
8255	1162708	245610
8256	1162830	245466
8257	1162974	245326
8258	1163089	245179
8259	1163236	245040
8260	1163349	244893
8261	1163482	244751
8262	1163616	244608
8263	1163769	244470
8264	1163877	244322
8265	1164003	244178
8266	1164121	244033
8267	1164310	243902
8268	1164438	243758
8269	1164576	243617
8270	1164689	243470
8271	1164827	243329
8272	1164946	243184
8273	1165094	243044
8274	1165202	242897
8275	1165356	242759
8276	1165476	242614
8277	1165607	242471
8278	1165752	242331
8279	1165886	242188
8280	1165996	242041
8281	1166138	241901
8282	1166294	241763
8283	1166429	241621
8284	1166544	241475
8285	1166689	241335
8286	1166806	241189
8287	1166941	241047
8288	1167056	240901
8289	1167193	240759
8290	1167321	240616
8291	1167668	240518
8292	1167781	240371
8293	1167923	240231
8294	1168043	240086
8295	1168228	239954
8296	1168344	239808
8297	1168498	239670
8298	1168616	239524
8299	1168752	239383
8300	1168877	239238
8301	1169019	239098
8302	1169137	238952
8303	1169294	238815
8304	1169407	238669
8305	1169544	238527
8306	1169663	238382
8307	1169797	238240
8308	1169927	238096
8309	1170127	237968
8310	1170261	237826
8311	1170400	237684
8312	1170532	237542
8313	1170678	237402
8314	1170786	237254
8315	1170903	237109
8316	1171015	236962
8317	1171146	236819
8318	1171255	236672
8319	1171390	236530
8320	1171510	236385
8321	1171642	236243
8322	1171763	236098
8323	1171954	235967
8324	1172076	235823
8325	1172212	235681
8326	1172328	235535
8327	1172447	235390
8328	1172580	235248
8329	1172718	235106
8330	1172837	234961
8331	1172968	234818
8332	1173085	234673
8333	1173223	234532
8334	1173346	234387
8335	1173481	234245
8336	1173606	234101
8337	1173809	233973
8338	1173914	233825
8339	1174057	233685
8340	1174182	233541
8341	1174333	233402
8342	1174440	233255
8343	1174561	233110
8344	1174695	232968
8345	1174831	232826
8346	1174943	232680
8347	1175092	232541
8348	1175212	232396
8349	1175360	232256
8350	1175474	232110
8351	1175668	231980
8352	1175804	231838
8353	1175952	231699
8354	1176061	231552
8355	1176211	231413
8356	1176334	231269
8357	1176470	231127
8358	1176599	230984
8359	1176741	230844
8360	1176864	230699
8361	1177004	230558
8362	1177124	230414
8363	1177260	230272
8364	1177392	230129
8365	1177567	229995
8366	1177710	229855
8367	1177854	229715
8368	1177969	229569
8369	1178097	229426
8370	1178219	229282
8371	1178357	229140
8372	1178469	228994
8373	1178598	228851
8374	1178728	228708
8375	1178870	228568
8376	1178987	228422
8377	1179130	228282
8378	1179252	228138
8379	1179442	228006
8380	1179565	227862
8381	1179703	227721
8382	1179816	227575
8383	1179958	227434
8384	1180061	227286
8385	1180187	227143
8386	1180313	226999
8387	1180460	226860
8388	1180577	226714
8389	1180739	226578
8390	1180849	226431
8391	1180985	226289
8392	1181105	226145
8393	1181302	226015
8394	1181441	225874
8395	1181585	225734
8396	1181709	225590
8397	1181857	225450
8398	1181988	225308
8399	1182141	225169
8400	1182258	225024
8401	1182406	224885
8402	1182530	224741
8403	1182671	224600
8404	1182780	224453
8405	1182892	224307
8406	1183025	224165
8407	1183203	224031
8408	1183343	223891
8409	1183489	223751
8410	1183602	223605
8411	1183728	223461
8412	1183856	223318
8413	1183998	223178
8414	1184117	223033
8415	1184253	222891
8416	1184368	222746
8417	1184499	222603
8418	1184619	222459
8419	1184762	222318
8420	1184870	222171
8421	1185031	222035
8422	1185178	221895
8423	1185318	221754
8424	1185443	221611
8425	1185588	221471
8426	1185712	221327
8427	1185846	221185
8428	1185956	221039
8429	1186087	220896
8430	1186202	220750
8431	1186338	220609
8432	1186454	220464
8433	1186587	220322
8434	1186696	220175
8435	1186851	220037
8436	1187018	219901
8437	1187170	219763
8438	1187285	219617
8439	1187419	219475
8440	1187547	219332
8441	1187688	219191
8442	1187794	219044
8443	1187923	218902
8444	1188048	218758
8445	1188184	218616
8446	1188355	218481
8447	1188635	218366
8448	1188741	218219
8449	1188855	218074
8450	1189026	217938
8451	1189163	217797
8452	1189282	217652
8453	1189427	217513
8454	1189545	217368
8455	1189685	217227
8456	1189797	217081
8457	1189936	216940
8458	1190060	216796
8459	1190209	216657
8460	1190321	216511
8461	1190453	216369
8462	1190566	216223
8463	1190702	216082
8464	1190861	215944
8465	1190995	215802
8466	1191118	215658
8467	1191254	215517
8468	1191368	215372
8469	1191499	215229
8470	1191622	215085
8471	1191780	214948
8472	1191892	214802
8473	1192017	214658
8474	1192120	214511
8475	1192253	214369
8476	1192373	214224
8477	1192549	214090
8478	1192685	213949
8479	1192832	213809
8480	1192954	213665
8481	1193088	213523
8482	1193202	213378
8483	1193350	213238
8484	1193467	213094
8485	1193615	212954
8486	1193734	212810
8487	1193874	212669
8488	1193979	212522
8489	1194097	212377
8490	1194230	212235
8491	1194420	212103
8492	1194553	211961
8493	1194693	211821
8494	1194815	211677
8495	1194966	211538
8496	1195087	211394
8497	1195240	211255
8498	1195350	211109
8499	1195474	210966
8500	1195602	210823
8501	1195748	210683
8502	1195857	210537
8503	1195985	210394
8504	1196117	210252
8505	1196285	210116
8506	1196436	209977
8507	1196588	209838
8508	1196703	209693
8509	1196831	209551
8510	1196951	209406
8511	1197092	209266
8512	1197209	209121
8513	1197344	208979
8514	1197471	208836
8515	1197619	208697
8516	1197726	208550
8517	1197852	208407
8518	1197979	208264
8519	1198170	208132
8520	1198278	207986
8521	1198385	207840
8522	1198524	207699
8523	1198670	207559
8524	1198781	207413
8525	1198926	207273
8526	1199053	207130
8527	1199206	206992
8528	1199326	206848
8529	1199461	206706
8530	1199586	206563
8531	1199731	206423
8532	1199857	206280
8533	1200033	206145
8534	1200162	206003
8535	1200292	205860
8536	1200408	205715
8537	1200537	205573
8538	1200647	205427
8539	1200789	205287
8540	1200903	205142
8541	1201043	205001
8542	1201161	204856
8543	1201297	204715
8544	1201409	204570
8545	1201557	204430
8546	1201668	204285
8547	1201805	204143
8548	1201977	204008
8549	1202115	203867
8550	1202230	203722
8551	1202359	203580
8552	1202482	203436
8553	1202614	203294
8554	1202733	203150
8555	1202872	203009
8556	1202990	202864
8557	1203126	202723
8558	1203243	202578
8559	1203398	202440
8560	1203508	202295
8561	1203690	202161
8562	1203809	202017
8563	1203936	201874
8564	1204062	201731
8565	1204211	201592
8566	1204333	201448
8567	1204483	201309
8568	1204600	201165
8569	1204737	201023
8570	1204853	200879
8571	1204988	200737
8572	1205103	200592
8573	1205242	200451
8574	1205366	200308
8575	1205559	200176
8576	1205709	200037
8577	1205858	199898
8578	1205977	199754
8579	1206133	199616
8580	1206254	199472
8581	1206384	199330
8582	1206512	199187
8583	1206666	199049
8584	1206783	198904
8585	1206924	198764
8586	1207032	198618
8587	1207173	198477
8588	1207303	198335
8589	1207480	198201
8590	1207618	198060
8591	1207756	197919
8592	1207864	197773
8593	1207988	197629
8594	1208125	197488
8595	1208271	197349
8596	1208380	197203
8597	1208515	197062
8598	1208632	196917
8599	1208768	196776
8600	1208885	196631
8601	1209012	196489
8602	1209138	196346
8603	1209373	196221
8604	1209671	196105
8605	1209785	195961
8606	1209931	195821
8607	1210042	195675
8608	1210170	195533
8609	1210294	195390
8610	1210425	195247
8611	1210548	195104
8612	1210695	194965
8613	1210811	194820
8614	1210957	194680
8615	1211094	194539
8616	1211284	194407
8617	1211399	194262
8618	1211537	194121
8619	1211669	193979
8620	1211808	193838
8621	1211921	193693
8622	1212064	193553
8623	1212175	193408
8624	1212313	193267
8625	1212426	193122
8626	1212563	192981
8627	1212676	192836
8628	1212825	192697
8629	1212952	192554
8630	1213140	192421
8631	1213270	192279
8632	1213405	192137
8633	1213519	191993
8634	1213651	191851
8635	1213775	191707
8636	1213919	191567
8637	1214034	191423
8638	1214187	191284
8639	1214296	191139
8640	1214426	190996
8641	1214565	190856
8642	1214711	190716
8643	1214841	190574
8644	1215027	190440
8645	1215148	190297
8646	1215288	190156
8647	1215405	190012
8648	1215537	189870
8649	1215650	189725
8650	1215785	189584
8651	1215905	189440
8652	1216053	189301
8653	1216177	189158
8654	1216319	189017
8655	1216438	188874
8656	1216577	188733
8657	1216696	188589
8658	1216902	188458
8659	1217024	188315
8660	1217161	188174
8661	1217282	188030
8662	1217420	187890
8663	1217555	187748
8664	1217698	187608
8665	1217815	187464
8666	1217951	187323
8667	1218064	187178
8668	1218196	187036
8669	1218318	186893
8670	1218451	186751
8671	1218563	186606
8672	1218707	186466
8673	1218868	186329
8674	1218999	186187
8675	1219119	186043
8676	1219259	185902
8677	1219379	185759
8678	1219520	185618
8679	1219641	185475
8680	1219788	185335
8681	1219910	185192
8682	1220041	185050
8683	1220166	184907
8684	1220295	184765
8685	1220415	184621
8686	1220566	184482
8687	1220719	184344
8688	1220858	184203
8689	1220976	184059
8690	1221107	183917
8691	1221236	183775
8692	1221369	183633
8693	1221485	183489
8694	1221621	183348
8695	1221739	183204
8696	1221865	183062
8697	1221993	182919
8698	1222122	182777
8699	1222241	182633
8700	1222400	182496
8701	1222530	182354
8702	1222686	182215
8703	1222799	182071
8704	1222934	181929
8705	1223058	181787
8706	1223197	181646
8707	1223318	181502
8708	1223468	181363
8709	1223582	181219
8710	1223715	181077
8711	1223838	180934
8712	1223985	180795
8713	1224101	180651
8714	1224287	180517
8715	1224415	180375
8716	1224553	180234
8717	1224668	180090
8718	1224804	179948
8719	1224927	179805
8720	1225056	179663
8721	1225187	179521
8722	1225338	179382
8723	1225456	179239
8724	1225608	179100
8725	1225726	178956
8726	1225856	178814
8727	1225979	178671
8728	1226141	178534
8729	1226282	178393
8730	1226438	178255
8731	1226553	178111
8732	1226696	177971
8733	1226817	177828
8734	1226954	177687
8735	1227079	177544
8736	1227227	177405
8737	1227341	177260
8738	1227482	177120
8739	1227606	176977
8740	1227762	176839
8741	1227877	176695
8742	1228028	176556
8743	1228172	176416
8744	1228330	176278
8745	1228441	176133
8746	1228558	175989
8747	1228689	175848
8748	1228824	175706
8749	1228932	175561
8750	1229071	175421
8751	1229193	175278
8752	1229333	175137
8753	1229440	174992
8754	1229560	174849
8755	1229693	174707
8756	1229887	174574
8757	1230016	174432
8758	1230162	174292
8759	1230489	174178
8760	1230642	174040
8761	1230771	173898
8762	1230876	173752
8763	1230988	173608
8764	1231110	173465
8765	1231258	173325
8766	1231378	173182
8767	1231515	173041
8768	1231639	172898
8769	1231822	172764
8770	1231950	172621
8771	1232103	172483
8772	1232226	172340
8773	1232357	172198
8774	1232478	172055
8775	1232627	171916
8776	1232740	171771
8777	1232876	171630
8778	1232997	171487
8779	1233129	171346
8780	1233248	171202
8781	1233380	171060
8782	1233502	170917
8783	1233673	170781
8784	1233804	170640
8785	1233945	170499
8786	1234072	170357
8787	1234215	170217
8788	1234321	170072
8789	1234463	169931
8790	1234596	169790
8791	1234747	169651
8792	1234862	169507
8793	1235000	169366
8794	1235118	169223
8795	1235252	169081
8796	1235368	168938
8797	1235559	168804
8798	1235705	168664
8799	1235855	168525
8800	1235964	168381
8801	1236091	168238
8802	1236206	168094
8803	1236343	167954
8804	1236468	167811
8805	1236592	167668
8806	1236757	167531
8807	1236931	167395
8808	1237052	167252
8809	1237239	167118
8810	1237361	166975
8811	1237510	166836
8812	1237695	166701
8813	1237865	166565
8814	1237996	166423
8815	1238157	166286
8816	1238273	166142
8817	1238396	165999
8818	1238529	165858
8819	1238688	165720
8820	1238802	165576
8821	1238931	165434
8822	1239067	165293
8823	1239208	165152
8824	1239322	165008
8825	1239517	164875
8826	1239686	164739
8827	1239878	164605
8828	1240006	164463
8829	1240166	164325
8830	1240283	164182
8831	1240450	164045
8832	1240614	163907
8833	1240785	163771
8834	1240911	163629
8835	1241086	163493
8836	1241227	163352
8837	1241379	163213
8838	1241625	163087
8839	1241800	162951
8840	1242054	162825
8841	1242222	162688
8842	1242374	162549
8843	1242527	162410
8844	1242670	162270
8845	1242810	162130
8846	1242955	161990
8847	1243079	161847
8848	1243237	161709
8849	1243346	161564
8850	1243478	161423
8851	1243592	161279
8852	1243752	161141
8853	1243861	160996
8854	1243997	160855
8855	1244122	160713
8856	1244254	160571
8857	1244372	160428
8858	1244499	160285
8859	1244633	160144
8860	1244777	160004
8861	1244904	159862
8862	1245058	159723
8863	1245181	159580
8864	1245311	159439
8865	1245462	159300
8866	1245611	159160
8867	1245724	159016
8868	1245850	158874
8869	1245976	158732
8870	1246135	158593
8871	1246254	158450
8872	1246388	158309
8873	1246501	158165
8874	1246635	158024
8875	1246747	157880
8876	1246875	157738
8877	1246992	157594
8878	1247155	157457
8879	1247301	157317
8880	1247439	157176
8881	1247549	157032
8882	1247672	156889
8883	1247807	156748
8884	1247954	156608
8885	1248081	156466
8886	1248211	156324
8887	1248335	156182
8888	1248496	156044
8889	1248616	155901
8890	1248753	155760
8891	1248932	155624
8892	1249065	155483
8893	1249190	155341
8894	1249321	155199
8895	1249454	155058
8896	1249583	154916
8897	1249692	154771
8898	1249827	154630
8899	1249948	154487
8900	1250096	154348
8901	1250216	154205
8902	1250364	154066
8903	1250481	153922
8904	1250609	153780
8905	1250733	153638
8906	1250860	153496
8907	1250980	153353
8908	1251128	153213
8909	1251463	153097
8910	1251593	152955
8911	1251753	152817
8912	1251861	152672
8913	1251984	152530
8914	1252130	152390
8915	1252274	152250
8916	1252381	152106
8917	1252510	151964
8918	1252633	151821
8919	1252780	151681
8920	1252901	151539
8921	1253067	151401
8922	1253179	151257
8923	1253318	151117
8924	1253444	150975
8925	1253595	150835
8926	1253709	150692
8927	1253862	150553
8928	1253976	150409
8929	1254105	150268
8930	1254232	150125
8931	1254367	149984
8932	1254473	149840
8933	1254599	149698
8934	1254715	149554
8935	1254844	149412
8936	1254962	149269
8937	1255118	149131
8938	1255221	148986
8939	1255338	148843
8940	1255486	148703
8941	1255621	148562
8942	1255737	148419
8943	1255859	148276
8944	1255965	148132
8945	1256090	147990
8946	1256219	147848
8947	1256356	147707
8948	1256472	147564
8949	1256606	147423
8950	1256720	147279
8951	1256851	147138
8952	1257038	147003
8953	1257206	146866
8954	1257348	146725
8955	1257510	146587
8956	1257642	146446
8957	1257829	146311
8958	1257964	146170
8959	1258115	146031
8960	1258239	145888
8961	1258431	145754
8962	1258559	145612
8963	1258696	145471
8964	1258818	145329
8965	1258958	145188
8966	1259074	145045
8967	1259233	144907
8968	1259354	144764
8969	1259497	144624
8970	1259609	144480
8971	1259742	144339
8972	1259903	144201
8973	1260061	144063
8974	1260176	143919
8975	1260329	143780
8976	1260447	143637
8977	1260575	143496
8978	1260702	143354
8979	1260854	143215
8980	1260967	143071
8981	1261141	142935
8982	1261281	142794
8983	1261424	142654
8984	1261536	142510
8985	1261680	142370
8986	1261807	142228
8987	1261947	142088
8988	1262101	141949
8989	1262246	141809
8990	1262370	141667
8991	1262532	141529
8992	1262646	141386
8993	1262772	141244
8994	1262897	141101
8995	1263044	140962
8996	1263164	140819
8997	1263292	140677
8998	1263411	140535
8999	1263554	140394
9000	1263673	140252
9001	1263826	140113
9002	1263943	139970
9003	1264088	139830
9004	1264204	139687
9005	1264323	139544
9006	1264453	139402
9007	1264609	139264
9008	1264719	139120
9009	1264913	138986
9010	1265045	138844
9011	1265189	138704
9012	1265409	138573
9013	1265565	138434
9014	1265717	138295
9015	1265833	138152
9016	1265969	138011
9017	1266094	137869
9018	1266244	137729
9019	1266350	137585
9020	1266465	137442
9021	1266599	137301
9022	1266733	137160
9023	1266852	137017
9024	1266993	136877
9025	1267108	136734
9026	1267242	136593
9027	1267381	136452
9028	1267522	136312
9029	1267644	136169
9030	1267778	136028
9031	1267889	135885
9032	1268021	135744
9033	1268150	135602
9034	1268278	135460
9035	1268404	135318
9036	1268536	135177
9037	1268664	135035
9038	1268811	134896
9039	1268921	134752
9040	1269050	134611
9041	1269165	134468
9042	1269300	134327
9043	1269439	134186
9044	1269591	134047
9045	1269706	133904
9046	1269833	133762
9047	1269965	133621
9048	1270102	133480
9049	1270209	133336
9050	1270341	133195
9051	1270458	133052
9052	1270591	132911
9053	1270720	132770
9054	1270867	132630
9055	1270976	132486
